age,employment_tenure,avg_monthly_income,savings_balance,monthly_spend_ratio,num_past_defaults,late_payments_6m,bureau_score,avg_daily_balance,txn_count_3m,loan_amount,loan_term,purpose,household_size,label
25,10,28235,91286,0.11169689075087115,1,1,604,65920,42,50000,36,business,5,1
26,4,26009,49012,0.16607864330552644,0,0,554,60098,54,100000,36,business,3,0
33,10,33225,20729,0.4265806508445474,0,1,744,23880,41,100000,60,business,4,1
40,0,63009,101729,0.37789709391457327,1,0,677,29387,45,200000,12,education,4,1
35,7,24937,64693,0.5311312818561592,0,0,673,10977,51,50000,60,personal,3,1
46,5,52323,26923,0.5489029778242658,0,0,630,38802,49,500000,24,home,1,1
44,6,33129,71077,0.3644509029841119,0,1,551,47007,62,200000,60,personal,5,1
65,3,32140,35551,0.5310408732586155,2,0,677,33496,48,100000,60,car,3,1
32,3,52127,87889,0.2534808886059405,0,1,699,109681,55,100000,36,personal,5,1
21,7,38078,52109,0.2144346102725302,0,1,714,10389,43,200000,24,education,4,1
35,0,55863,32993,0.25431302565066305,0,2,734,6660,50,50000,36,business,4,1
64,1,30716,100777,0.16991537407404447,0,0,705,98112,58,200000,60,education,3,1
62,3,42492,5954,0.1183392337687589,0,1,775,4421,56,50000,36,car,1,1
28,7,56384,77526,0.10439038173997563,0,0,631,95980,63,200000,36,business,2,1
59,10,56978,24173,0.1369953039896243,0,0,611,29715,46,50000,36,personal,4,1
61,1,51516,92246,0.8545301980664232,1,1,580,84845,45,50000,12,business,5,1
61,8,73115,45230,0.11116000554399251,3,0,693,57772,40,200000,36,car,3,1
51,5,17864,64666,0.4777972024068323,0,1,636,81845,52,100000,60,home,2,1
36,1,34958,52753,0.7486551973248992,0,1,665,15631,51,50000,60,personal,4,1
48,4,9660,87095,0.10553397954815964,0,1,638,24902,53,200000,24,education,2,1
26,7,53880,10579,0.42721894834207264,0,1,589,5069,49,100000,12,car,5,1
24,4,41990,56018,0.06915555829023076,0,0,642,26589,59,500000,36,car,2,1
51,0,32247,0,0.3421873756009747,0,0,552,0,50,200000,36,education,2,0
28,5,34271,10670,0.1691802667921432,0,0,622,12093,53,200000,24,personal,1,1
54,9,41682,50003,0.4327798375188898,0,0,579,13256,40,50000,36,business,3,1
48,7,42384,66365,0.42625682715380064,1,0,583,47251,55,200000,60,education,3,1
62,4,54563,67241,0.5007343961045778,0,1,645,12473,51,200000,60,home,5,1
21,12,34991,8464,0.15783548346945978,2,0,600,7293,46,500000,12,education,4,0
31,4,45075,144191,0.17049071300452065,0,0,616,190410,43,100000,24,business,1,1
28,2,35155,0,0.05,1,0,624,0,58,500000,24,education,1,1
51,8,45953,53128,0.1355931269440034,0,0,666,32985,46,50000,12,car,3,1
60,4,60010,44468,0.3622110616009545,0,0,700,17971,48,50000,24,personal,3,1
36,5,18694,113247,0.13011489159600728,0,1,639,163225,42,1000000,12,home,3,0
32,1,36951,29211,0.11924043321219914,0,0,600,22878,54,200000,24,personal,3,1
32,3,23709,61902,0.6839007929517077,0,0,589,48737,36,50000,36,business,4,1
57,9,39388,80431,0.08914377956985277,0,1,562,24759,42,500000,60,education,2,1
30,3,33619,50582,0.28619900865114867,0,0,643,9839,56,200000,24,car,2,1
21,2,33680,39707,0.4235057778360139,0,0,710,34752,43,500000,36,education,4,1
54,0,55328,101809,0.26897979713935893,0,1,579,44289,49,100000,60,education,5,1
56,1,47513,146071,0.625113498059533,0,0,541,117913,43,100000,60,home,3,1
36,3,43854,48198,0.3664146171791789,0,0,608,8755,48,50000,60,business,3,1
37,4,9598,40432,0.10903941483032895,0,1,644,31230,65,50000,12,car,4,1
23,0,30952,9119,0.20432398244937314,0,0,689,4234,42,50000,60,car,1,1
63,5,42472,69710,0.2466114589507766,0,0,753,101704,54,50000,60,personal,4,1
65,2,60577,65917,0.5027467115193619,0,0,791,36090,38,100000,12,business,2,1
37,9,44013,112345,0.5400039799697791,3,0,615,99305,62,200000,36,personal,3,1
52,1,44150,0,0.2894356374823322,0,0,628,0,57,500000,60,business,3,0
33,5,37327,0,0.30482799922298776,0,0,711,0,49,500000,12,home,5,1
56,2,39166,37438,0.28612271360187785,0,0,597,48610,56,500000,60,personal,1,0
34,6,39056,54179,0.6319895912974701,0,1,651,50281,49,100000,60,home,3,1
34,7,79724,63276,0.23059807576323516,0,2,694,45333,52,500000,36,education,4,1
65,1,74189,100845,0.4631980461903583,0,0,625,96889,49,100000,36,personal,5,1
43,0,37026,88644,0.09254799488251263,0,1,767,68264,51,50000,36,business,1,1
60,5,30392,146367,0.06103004377370717,1,0,662,167479,42,200000,60,education,3,1
44,6,24999,91880,0.0914602083929865,0,1,624,42303,47,200000,12,car,5,1
58,6,26606,44327,0.15491520951484347,2,0,523,28037,48,200000,36,car,2,0
58,1,57953,0,0.4309676310707481,0,1,800,0,46,100000,60,education,5,1
41,2,47597,101330,0.3063954220905924,0,0,641,137298,43,100000,36,education,3,1
44,7,57081,61590,0.21833015166853598,0,0,589,42927,41,200000,36,education,3,1
66,7,45019,75810,0.05,0,0,679,73368,33,50000,36,education,1,1
33,5,52246,53821,0.2248203476504902,0,0,596,68777,51,100000,24,car,2,1
52,8,37791,58798,0.3876913362319696,0,1,543,67951,57,50000,60,business,2,1
68,9,40920,57943,0.20753427914924188,1,2,728,80213,51,500000,60,business,1,1
52,0,52910,126770,0.1846504814286162,0,0,661,164919,68,200000,60,education,5,1
23,3,69039,60910,0.23063377718785244,0,0,673,43351,38,100000,36,car,4,1
61,6,61975,81162,0.5073409959111695,0,0,657,89190,54,50000,36,education,2,1
53,4,33128,27933,0.5352132382382372,0,0,674,24115,46,100000,36,personal,5,1
64,1,48448,0,0.12817382360050975,2,0,644,0,53,200000,36,business,4,1
27,6,29841,47455,0.11208377179653817,0,0,658,61569,49,50000,24,car,2,1
31,3,8251,0,0.05,0,0,622,0,42,500000,24,education,4,1
22,1,61378,107592,0.14211307423111771,0,0,615,43424,49,200000,24,car,3,1
34,1,39815,75619,0.05,0,0,737,67103,51,100000,36,business,4,1
43,6,13463,14599,0.30172324436577896,0,0,626,13285,54,100000,12,home,4,1
37,12,5000,15187,0.5881939642241562,0,0,716,20082,47,100000,24,car,5,1
57,6,5000,71766,0.5229020899711253,0,0,705,47820,50,100000,36,home,3,1
52,10,35902,37537,0.24133665755436937,0,0,625,31123,64,200000,24,business,1,1
45,2,55622,22032,0.6857702364580037,0,0,684,13807,49,50000,12,education,5,1
57,7,45225,34645,0.14255012301844402,0,1,577,51438,40,50000,36,business,1,1
43,9,56097,74909,0.28660789551152993,0,0,655,80832,54,200000,36,education,1,1
40,6,52410,0,0.3193390285636115,0,2,590,0,57,50000,60,personal,5,1
33,4,10807,17197,0.20899159322326893,3,0,555,3104,52,200000,12,personal,4,1
43,3,62909,28371,0.4468053238191527,0,0,696,10018,45,100000,36,education,4,1
59,5,26512,138165,0.14363384614112612,0,0,551,194191,49,1000000,12,education,4,0
63,7,37161,97342,0.3678974946975508,0,0,563,58596,52,100000,60,personal,2,1
35,7,15688,3334,0.09476449293692649,0,0,646,2849,41,100000,36,personal,1,1
53,4,34292,67252,0.20070798342751012,0,1,591,44169,54,200000,36,personal,1,1
40,1,53360,44562,0.18198038768629787,0,0,679,41309,61,100000,36,education,2,1
32,8,51796,64516,0.06727281188994963,0,1,691,65176,58,200000,12,education,5,1
27,8,20140,119276,0.1517353146283134,0,1,679,89691,41,200000,60,home,4,1
21,4,27898,8268,0.4764695677051169,0,0,563,2864,45,50000,60,home,1,0
34,3,43651,93264,0.4781580850061941,0,0,725,112711,54,500000,36,home,5,1
30,5,25033,59979,0.49842387302191526,0,2,581,83291,52,50000,12,home,1,0
22,1,47335,0,0.48402090171885936,0,1,615,0,54,200000,12,business,3,1
68,2,34685,72005,0.4053697215036266,0,0,588,9651,61,100000,24,car,3,1
56,4,37302,56956,0.12071114030531528,0,1,631,81647,56,100000,24,home,4,1
61,6,18320,4198,0.3642083328715669,0,0,744,5715,59,50000,24,personal,2,1
26,6,57784,42877,0.3816348153060204,0,0,655,36362,41,100000,12,personal,1,1
54,7,57168,80735,0.36266744066462925,2,0,770,83957,59,200000,36,business,1,1
22,6,40632,46703,0.08759933979788112,0,0,608,38130,43,100000,24,business,1,1
65,8,19625,27322,0.09564270788510319,1,0,663,22014,59,50000,60,business,2,1
44,2,55302,72834,0.26387934631419196,0,0,669,70273,55,100000,24,car,2,1
33,6,56665,130253,0.6142886596864139,0,1,681,122484,35,500000,60,personal,1,1
65,1,19266,50815,0.20330099998388934,0,0,641,43163,46,1000000,24,home,4,0
37,6,40339,62434,0.543813846440128,0,0,703,36064,60,50000,36,car,3,1
38,2,58650,4120,0.14845924110066788,0,0,581,4262,49,100000,36,home,1,1
21,1,38891,95309,0.1765206675502172,0,0,580,49407,49,200000,24,personal,5,1
55,6,37399,106644,0.5910584096111617,0,0,662,151536,45,200000,60,education,4,1
55,1,36560,50051,0.4777783557432847,0,0,600,17957,55,50000,24,home,1,1
67,8,47090,13207,0.2107628499156766,1,0,583,18877,52,50000,60,business,4,1
51,0,54107,47006,0.5950671217483552,0,0,668,17147,66,50000,24,home,5,1
25,6,52033,65173,0.13390017858602463,0,1,675,42345,52,100000,60,business,3,1
46,3,39468,48751,0.18772653699434927,0,0,572,17578,55,200000,60,personal,5,1
38,2,62022,30620,0.22565059807779494,0,0,671,3350,50,50000,24,car,2,1
51,4,39348,39489,0.20603738516330797,0,0,626,32969,47,50000,36,education,5,1
24,6,35604,92543,0.4482067017606114,0,1,742,100457,46,500000,12,car,4,1
47,3,32189,61701,0.46611564833849245,0,0,578,7455,43,100000,12,business,4,1
47,2,45917,43236,0.35141615986512165,0,2,714,62700,60,200000,24,education,2,1
36,10,35568,63017,0.5063875520929003,0,0,622,42518,45,50000,60,education,3,1
26,8,47401,52862,0.26084871535358933,0,0,669,63638,61,500000,60,home,1,1
28,7,30890,18228,0.38444138939582817,0,1,617,27225,41,100000,24,education,1,1
39,4,22173,5746,0.2119899971498798,1,0,691,972,53,100000,36,personal,3,1
69,6,44050,0,0.10794483012151043,0,0,582,0,50,50000,60,home,5,1
51,6,66038,362,0.6089647558335402,0,0,627,349,70,100000,36,home,2,1
21,3,29232,42157,0.10778578618873394,0,0,648,35513,46,200000,60,business,4,1
34,6,14149,119033,0.25909448772923144,1,1,629,27244,62,50000,12,personal,5,1
30,1,54447,148121,0.17919397908891488,0,0,680,219504,55,100000,12,car,4,1
52,11,38733,51752,0.2525334390361456,2,1,601,51705,53,100000,24,personal,4,1
46,6,45970,73590,0.05,3,0,685,58068,54,100000,36,car,3,1
43,7,5000,77651,0.05,1,0,663,63951,49,50000,60,home,2,1
62,2,53533,77850,0.5111082405042432,0,0,647,75536,56,100000,60,home,3,1
69,7,45298,15845,0.2651750431444441,0,0,753,4436,57,200000,24,business,1,1
68,0,26680,45883,0.592993651087106,0,0,661,23888,46,100000,24,car,4,1
53,6,28557,89985,0.44546730362349146,1,0,675,58046,55,500000,60,personal,1,0
52,0,53712,57894,0.46002842150522444,0,0,786,6321,35,200000,24,car,1,1
64,5,74791,61965,0.32828456745681905,0,0,628,55052,48,200000,24,home,4,1
24,4,45094,65285,0.4102520187998232,0,1,572,47210,43,200000,36,home,4,1
47,6,52207,29323,0.5977865053186517,0,0,660,36425,54,200000,60,home,4,1
30,7,60164,54743,0.518090757836066,0,0,641,80400,36,200000,24,personal,4,1
64,4,47232,32604,0.2793071526779825,1,0,691,4706,44,100000,24,business,5,1
43,6,34674,0,0.4260666176692469,0,0,542,0,42,100000,60,education,4,1
51,3,34914,25446,0.30232352915344934,0,1,650,37964,39,50000,12,car,4,1
40,6,47051,87075,0.4085138062311063,0,1,747,91900,46,500000,60,business,1,1
59,8,53302,8797,0.5681115934589087,0,0,702,9876,45,200000,24,home,4,1
27,4,26418,52327,0.4972773773297102,0,0,659,40418,63,100000,60,car,5,0
46,4,61426,125043,0.41680390950356444,0,0,686,187034,57,200000,12,personal,5,1
69,0,51936,73284,0.3724841984516091,0,0,565,37865,52,500000,24,car,2,1
51,9,36399,0,0.1071165547575016,0,0,687,0,61,100000,60,education,1,1
47,4,62003,48658,0.05,0,0,756,64732,48,100000,12,car,1,1
53,4,31896,0,0.20053647648393347,0,1,680,0,39,100000,36,business,1,1
64,6,33883,111553,0.15075863992896446,0,0,555,159545,50,200000,12,home,1,1
42,9,51250,120057,0.10670557737385501,0,1,720,85272,59,100000,36,business,4,1
22,7,59875,3856,0.2909892070588015,0,0,795,5646,54,200000,12,car,1,1
24,0,33057,33532,0.3761131808879795,0,0,628,41263,45,200000,60,business,1,1
47,5,53539,98827,0.5145522044700378,0,0,702,83548,35,50000,36,home,3,1
31,9,41457,120799,0.4052260417982583,0,1,681,126533,56,100000,60,education,1,1
38,9,32317,71043,0.7466449695324794,0,0,577,37102,44,200000,36,car,1,1
68,0,40061,0,0.2610173316511205,0,1,645,0,50,50000,12,personal,4,1
38,5,43093,8938,0.3575810289289326,1,0,671,12040,43,200000,24,business,2,1
24,5,30521,26183,0.10236644083948356,0,0,640,32572,51,200000,36,personal,4,1
40,6,27663,45830,0.4862803088181265,0,1,664,27478,46,500000,12,car,4,1
35,5,5000,91334,0.2146292814539868,0,0,668,69743,59,200000,36,car,1,1
27,5,31147,61538,0.1653250484630862,0,1,689,58926,56,50000,24,education,3,1
65,5,25074,43273,0.209122936960931,0,0,636,22389,60,500000,24,personal,3,1
65,4,14857,62815,0.3359287238111395,0,0,635,48836,52,50000,36,personal,5,1
62,8,58911,2726,0.7305911703152639,0,0,626,321,47,50000,36,business,4,1
45,1,59544,23115,0.23577331451881545,0,0,609,4396,63,50000,36,home,2,1
25,8,59349,77297,0.11176695522279728,0,0,623,61218,62,500000,36,business,5,1
56,5,13877,78107,0.505663172292986,0,0,560,14625,49,50000,12,business,4,1
61,4,41059,30941,0.06805300776783665,0,0,664,6180,62,100000,24,personal,2,1
53,9,44215,48336,0.1734922067713013,0,0,671,30544,59,200000,24,personal,3,1
34,7,42741,115062,0.12053560176761088,0,0,596,148176,51,200000,24,car,5,1
49,8,30185,53317,0.21593689778943626,0,1,623,18565,43,50000,12,personal,3,1
38,0,21360,72953,0.44764377605655414,0,1,700,34101,48,100000,36,business,2,1
52,1,36320,60152,0.4336343530494771,0,0,631,56067,48,100000,12,business,1,1
22,8,61893,16836,0.1779294771962945,0,1,665,24793,45,100000,24,car,5,1
60,9,18995,40093,0.3587098814778686,0,1,670,31759,54,50000,36,home,5,1
26,4,35191,57505,0.27056930365087073,0,0,782,15708,60,100000,36,home,5,1
56,1,51455,0,0.15214255444322716,1,0,725,0,41,100000,12,personal,4,1
68,6,45237,39211,0.3553299137724976,0,0,601,6789,59,200000,36,education,5,1
51,1,43530,55457,0.3269216247606992,0,0,632,76597,48,500000,60,car,4,1
57,3,16692,93561,0.6236421654122161,0,0,563,129597,47,100000,12,education,2,1
28,6,24950,48780,0.6049672655855729,0,0,723,21977,45,200000,12,business,1,1
35,5,40171,44579,0.5507806116310991,0,0,612,34465,42,200000,12,home,3,1
39,2,61006,52700,0.5321409533849084,0,0,633,17535,46,50000,36,home,5,1
51,7,42055,99519,0.4150253209235943,0,1,731,133798,43,100000,36,car,2,1
29,3,6744,71091,0.3442913800303089,0,1,684,14893,45,50000,12,home,1,1
24,2,44144,63938,0.42995685202083234,0,0,598,94140,46,100000,60,home,4,1
69,5,70884,32717,0.32011323611452325,0,0,692,5637,55,50000,36,personal,4,1
64,6,63534,63565,0.32437953964870087,0,0,608,28451,42,500000,12,business,5,1
37,5,30142,15792,0.23470856475399027,0,2,679,17857,40,100000,60,personal,5,1
28,0,56385,83810,0.3887594331669184,0,1,714,11763,57,100000,60,education,4,1
50,4,35556,0,0.33161395077502237,0,0,718,0,40,1000000,12,business,5,0
42,6,47224,9939,0.37900062278805524,0,0,600,6322,51,100000,24,car,2,1
45,0,28721,58314,0.4164393628685716,0,0,661,61654,49,200000,12,home,1,1
60,0,41543,0,0.05,0,1,739,0,34,200000,60,business,1,1
35,2,46674,0,0.6599452238392973,0,0,669,0,52,500000,24,personal,3,1
67,7,39855,55683,0.18609091357656635,0,0,687,23057,53,100000,36,car,2,1
34,6,16329,39545,0.10390418423516481,1,0,699,44575,50,200000,12,car,4,1
30,5,40342,0,0.16897016443025556,0,1,666,0,62,200000,60,business,1,1
65,9,68702,76738,0.34551210333572996,1,1,658,83120,44,100000,60,car,4,1
66,8,35806,29466,0.41311448620425606,0,0,656,15883,52,500000,36,personal,2,1
43,11,39242,129184,0.2074040736756374,0,1,650,30672,52,50000,60,home,2,1
23,3,25380,61561,0.1483905375016968,0,0,636,72839,54,100000,36,home,1,1
47,5,19798,84734,0.41634081228327774,0,0,772,126634,41,500000,12,personal,3,1
41,6,56315,71132,0.17947362730473504,1,1,560,37781,46,100000,36,home,3,1
63,7,42058,27930,0.7200093255532758,0,0,532,38888,43,1000000,12,business,4,0
43,6,11772,100287,0.1198713549327871,0,0,666,91192,53,100000,36,business,2,1
69,0,21032,42181,0.3373394084275897,0,0,561,28382,59,500000,36,business,1,0
69,7,50135,73086,0.4117354886118711,0,0,679,93217,44,50000,24,home,5,1
24,4,44746,76105,0.1421941505421693,0,0,659,89884,47,50000,60,home,1,1
25,8,52029,57424,0.26533293634388494,0,2,817,25232,61,200000,60,home,3,1
34,5,44632,111748,0.26326260138098306,2,0,670,127439,42,500000,60,car,2,1
52,5,20222,117662,0.38917883964602684,0,1,623,100316,55,50000,24,education,4,1
40,0,52977,73401,0.3316802151803315,2,0,594,54247,51,200000,12,education,2,1
65,5,47725,42136,0.18193949700058287,0,1,579,13009,48,50000,12,car,4,1
66,8,22222,53321,0.14773017992465118,1,0,648,32887,32,100000,36,home,1,1
28,7,56627,58641,0.10353162142709572,1,0,570,41224,57,200000,36,home,2,1
42,1,26685,65393,0.34591892955750164,0,0,731,44154,51,100000,36,business,3,1
46,7,45340,64048,0.1318573865591339,1,1,799,31779,50,50000,36,car,5,1
48,3,33037,20969,0.2572605455000031,0,0,733,7172,51,200000,24,education,3,1
53,5,45105,37273,0.24676079552880614,0,0,655,32627,43,200000,12,home,5,1
23,10,27150,57640,0.11156484505153665,0,0,667,77969,53,100000,24,business,3,1
34,10,51430,26647,0.5414143404354482,0,0,628,17655,58,1000000,24,car,4,0
22,0,36461,0,0.1567374125538349,1,0,703,0,55,200000,24,car,1,1
61,3,43008,91841,0.21896327924574632,0,1,614,23184,46,500000,12,personal,1,1
28,8,19806,129505,0.29640250837774057,0,0,747,120780,53,200000,24,home,1,1
58,7,19574,6332,0.573843784102964,0,0,743,9436,40,100000,36,business,4,1
40,11,67480,37933,0.19206981272068394,2,0,624,54886,52,1000000,24,education,5,0
31,4,48683,19062,0.19402401937151365,0,0,662,16999,49,50000,60,car,5,1
64,2,32097,44228,0.09000027190245229,2,1,693,9982,56,100000,12,business,3,1
48,4,30318,61160,0.12205846558075571,0,0,644,15074,46,100000,60,education,5,1
55,5,50224,59395,0.2530621581654259,0,1,662,34758,60,200000,60,business,3,1
57,2,25075,57326,0.34563505785993903,0,2,611,29362,43,200000,60,home,1,0
59,3,30779,23882,0.3123531857329636,0,0,657,10472,37,100000,24,education,1,1
24,10,47807,116109,0.32216343768166755,1,0,746,78025,52,200000,36,education,5,1
42,4,46926,38475,0.28122964066040274,0,0,612,48586,48,50000,60,car,5,1
63,0,51559,29813,0.4304339434874089,0,0,699,5599,55,100000,24,personal,4,1
63,3,39873,82646,0.41282769003145176,0,0,719,113879,54,100000,12,car,3,1
52,6,5000,92509,0.27962444437328166,0,0,635,94089,56,50000,12,home,3,1
35,3,47595,33458,0.19415372528855906,1,0,615,8438,42,500000,60,business,5,1
49,6,38803,96801,0.24568913386839875,0,0,722,16974,51,100000,24,car,2,1
49,1,28917,70256,0.5514582450193868,1,0,617,13317,50,100000,36,education,3,1
21,7,29032,80683,0.19555000294369201,0,0,751,41559,46,50000,60,car,5,1
53,4,10597,23597,0.2292055763236577,0,0,638,26965,43,500000,24,personal,5,0
43,0,38947,5828,0.20434448846621994,0,0,594,5286,41,50000,60,education,5,1
34,2,46943,71222,0.1955784521761893,0,0,628,58310,57,50000,60,personal,3,1
37,1,5699,64902,0.1912721834082591,0,0,723,48087,50,1000000,12,car,5,0
45,2,43470,10524,0.10209265045332645,2,0,664,1822,45,200000,24,car,1,1
56,7,44000,37945,0.20946988529483196,3,0,585,14021,60,100000,24,business,1,1
66,2,27325,81632,0.2046881609886476,1,0,736,29726,55,100000,36,personal,1,1
56,4,10528,43899,0.05,0,0,635,38983,61,50000,12,personal,3,1
45,10,16989,0,0.19282044886808825,0,0,604,0,53,200000,36,personal,3,1
65,5,79552,41905,0.24433225636274294,1,1,692,15797,49,50000,36,home,1,1
47,2,67381,26156,0.12545753708602794,0,0,678,35150,52,200000,12,car,1,1
44,7,51151,0,0.17636170036524465,0,0,720,0,42,200000,24,personal,1,1
48,5,44047,79852,0.5108016446342217,1,0,797,23774,42,200000,60,personal,1,1
62,3,52208,76089,0.24933949030074862,0,1,706,102643,51,50000,36,education,4,1
60,6,33896,53626,0.4146709292481861,0,0,550,74554,47,200000,36,education,4,1
46,3,47873,56314,0.21544750114893477,0,0,637,8543,46,200000,24,business,5,1
32,2,49685,2768,0.19837426640290806,0,0,546,2271,41,100000,60,personal,1,1
34,2,58789,54190,0.33957807155712155,0,0,639,40879,65,100000,60,business,2,1
31,4,17325,87711,0.39008488727840585,0,0,716,78817,51,100000,12,education,2,1
61,5,34445,27507,0.3216394492428061,0,0,722,37096,56,50000,36,personal,1,1
45,4,23451,77062,0.2028126152941268,0,0,531,61049,38,200000,36,car,1,1
55,2,32796,86764,0.31553246846413713,0,1,704,128552,60,100000,60,business,1,1
67,4,41804,61402,0.6838732538876506,0,0,597,73574,56,100000,24,car,3,1
52,2,48395,58505,0.21640507756731553,0,0,700,17487,60,100000,36,home,3,1
29,6,30291,84569,0.22609300928845755,0,1,583,120140,57,500000,36,home,2,0
57,9,48367,73512,0.11564109666921532,0,0,718,64943,47,100000,12,car,4,1
37,3,22432,55171,0.33454394573326374,0,1,634,41889,65,100000,60,personal,2,0
48,7,62578,71357,0.5684070522003329,2,1,588,94622,51,500000,24,business,2,1
21,0,36068,43596,0.6646121940101641,0,0,581,8552,36,50000,36,car,2,0
27,10,40720,67948,0.27833388701191125,3,0,647,93397,51,1000000,24,personal,2,0
61,5,66943,68198,0.5124713503306588,0,0,672,81783,54,200000,36,education,4,1
